Ejercicio,Código Entidad,Entidad,Código Departamento,Departamento,Código Clase,Clase,Código Sección,Sección,Código Grupo,Grupo,Código Recurso,Recurso,Asignado,Modificado,Vigente,Devengado,Percibido
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,"3,680,100.00",0,3680100,"2,432,112.18","2,432,112.18"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10220,IMPUESTOS SOBRE PRODUCTOS INDUSTRIALES Y PRIMARIOS,10224,REGALIAS,"10,000.00",0,10000,"12,575.59","12,575.59"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,"329,400.00",0,329400,"245,852.25","245,852.25"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,"238,100.00",0,238100,"140,205.00","140,205.00"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,"70,700.00",0,70700,"44,030.00","44,030.00"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTACULOS,"6,200.00",0,6200,277.25,277.25
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10287,SOBRE PRODUCTOS PRIMARIOS PECUARIOS,"4,200.00",0,4200,"1,495.05","1,495.05"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"315,000.00",0,315000,"197,160.00","197,160.00"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"740,000.00",1157414.95,1897414.95,"1,583,350.36","1,583,350.36"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"137,000.00",0,137000,"39,230.00","39,230.00"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,"51,000.00",0,51000,"8,808.67","8,808.67"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"170,000.00",0,170000,"80,247.25","80,247.25"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"412,800.00",0,412800,"174,708.11","174,708.11"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14110,VENTA DE INSUMOS AGRICOLAS,14110,VENTA DE INSUMOS AGRICOLAS,"8,000.00",0,8000,"217,323.00","217,323.00"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,"1,500.00",0,1500,500.00,500.00
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"1,216,000.00",0,1216000,"811,266.07","811,266.07"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"55,000.00",0,55000,"43,477.14","43,477.14"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"3,686,250.00",0,3686250,"1,957,571.23","1,957,571.23"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,"30,000.00",0,30000,0.00,0.00
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"18,838,750.00",0,18838750,"9,938,028.24","9,938,028.24"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,15482852.35,15482852.35,"5,661,092.52","5,661,092.52"
2017,12100105,MUNICIPALIDAD DE PALENCIA,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,396663.3,396663.3,0.00,0.00
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,"9,193,500.00",0,9193500,"4,995,682.41","4,995,682.41"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10220,IMPUESTOS SOBRE PRODUCTOS INDUSTRIALES Y PRIMARIOS,10224,REGALIAS,0.00,0,0,362.51,362.51
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,"226,000.00",0,226000,"59,120.00","59,120.00"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,"3,730,500.00",0,3730500,"667,586.50","667,586.50"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,"18,700.00",0,18700,"4,670.00","4,670.00"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTACULOS,"12,000.00",0,12000,"8,808.00","8,808.00"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"600,000.00",0,600000,"367,693.00","367,693.00"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"7,700,000.00",0,7700000,"3,111,012.22","3,111,012.22"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,"1,500,000.00",0,1500000,"239,659.61","239,659.61"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"705,000.00",0,705000,"91,770.00","91,770.00"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,"70,000.00",0,70000,"15,200.00","15,200.00"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"2,005,000.00",0,2005000,"437,497.70","437,497.70"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"595,000.00",0,595000,"304,144.00","304,144.00"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"5,750,000.00",0,5750000,"2,981,437.00","2,981,437.00"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"100,000.00",0,100000,"462,942.16","462,942.16"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"6,323,647.30",0,6323647.3,"3,187,828.53","3,187,828.53"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"32,130,888.70",0,32130888.7,"16,183,692.17","16,183,692.17"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,8377981.8,8377981.8,"2,426,047.29","2,426,047.29"
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,31560032.65,31560032.65,0.00,0.00
2017,12100106,MUNICIPALIDAD DE CHINAUTLA,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,0.00,3051976.14,3051976.14,0.00,0.00
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,"582,322.59",0,582322.59,"383,956.03","383,956.03"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,"31,675.00",0,31675,"13,300.00","13,300.00"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10282,SOBRE ESTABLECIMIENTOS DE SERVICIOS,"580,155.00",0,580155,"661,094.00","661,094.00"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10283,SOBRE ESTABLECIMIENTOS INDUSTRIALES,"2,200.00",0,2200,"1,880.00","1,880.00"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10284,SOBRE DIVERSIONES Y ESPECTACULOS,"16,225.00",0,16225,"7,500.00","7,500.00"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"146,000.00",0,146000,"105,844.00","105,844.00"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"1,445,023.88",0,1445023.88,"687,573.45","687,573.45"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,"5,000.00",0,5000,"2,000.00","2,000.00"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"35,800.00",0,35800,"9,375.00","9,375.00"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,200.00,0,200,0.00,0.00
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"322,470.00",0,322470,"160,802.00","160,802.00"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14120,VENTA DE PRODUCTOS AGROPECUARIOS Y FORESTALES,14120,VENTA DE PRODUCTOS AGROPECUARIOS Y FORESTALES,0.00,0,0,90.00,90.00
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"1,855,579.00",0,1855579,"764,888.30","764,888.30"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"20,500.69",0,20500.69,"93,023.68","93,023.68"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"3,365,649.80",0,3365649.8,"1,667,352.14","1,667,352.14"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"16,859,199.04",0,16859199.04,"8,464,669.25","8,464,669.25"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,5876724.7,5876724.7,"2,594,797.88","2,594,797.88"
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,1345737.8,1345737.8,0.00,0.00
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,0.00,1469181.18,1469181.18,0.00,0.00
2017,12100107,MUNICIPALIDAD DE SAN PEDRO AYAMPUC,0100,GUATEMALA,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24430,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,24430,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,8367746,8367746,0.00,0.00
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,"145,000,000.00",0,145000000,"56,962,928.74","56,962,928.74"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10289,OTROS ARBITRIOS MUNICIPALES,"6,565,000.00",0,6565000,"4,206,919.00","4,206,919.00"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11200,TASAS,11290,TASAS Y LICENCIAS VARIAS,11290,TASAS Y LICENCIAS VARIAS,"36,400,300.00",0,36400300,"10,964,807.80","10,964,807.80"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11300,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,11310,CONTRIBUCIONES POR MEJORAS,"1,403,000.00",0,1403000,"201,050.00","201,050.00"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11400,"ARRENDAMIENTO DE EDIFICIOS, EQUIPOS E INSTALACIONES",11410,DE EDIFICIOS Y VIVIENDAS,11410,DE EDIFICIOS Y VIVIENDAS,"433,000.00",0,433000,"139,656.00","139,656.00"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11600,MULTAS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,11610,ORIGINADAS POR INGRESOS NO TRIBUTARIOS,"30,751,000.00",0,30751000,"6,468,522.93","6,468,522.93"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,11000,INGRESOS NO TRIBUTARIOS,11900,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,11990,OTROS INGRESOS NO TRIBUTARIOS,"76,462,300.00",0,76462300,"33,664,837.20","33,664,837.20"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,13000,VTA. DE BIENES Y SERV. DE LA ADM. PÚBLICA,13200,VENTA DE SERVICIOS,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,13260,SERVICIOS ADMINISTRATIVOS MUNICIPALES,"7,284,500.00",0,7284500,"2,006,184.49","2,006,184.49"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14100,VENTA DE BIENES,14190,VENTA DE OTROS BIENES,14190,VENTA DE OTROS BIENES,"75,200.00",0,75200,"33,950.00","33,950.00"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,14000,INGRESOS DE OPERACION,14200,VENTA DE SERVICIOS,14240,SERVICIOS PÚBLICOS MUNICIPALES,14240,SERVICIOS PÚBLICOS MUNICIPALES,"43,670,000.00",0,43670000,"17,378,740.05","17,378,740.05"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,15000,RENTAS DE LA PROPIEDAD,15100,INTERESES,15130,POR DEPOSITOS,15131,POR DEPOSITOS INTERNOS,"15,000,000.00",0,15000000,"1,017,507.44","1,017,507.44"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16210,DE LA ADMINISTRACIÓN CENTRAL,16210,DE LA ADMINISTRACIÓN CENTRAL,"14,571,850.00",0,14571850,"7,276,404.36","7,276,404.36"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,16000,TRANSFERENCIAS CORRIENTES,16200,DEL SECTOR PÚBLICO,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,16220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,"3,000.00",0,3000,0.00,0.00
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17210,DE LA ADMINISTRACIÓN CENTRAL,17210,DE LA ADMINISTRACIÓN CENTRAL,"73,034,150.00",0,73034150,"36,940,220.36","36,940,220.36"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,17000,TRANSFERENCIAS DE CAPITAL,17200,DEL SECTOR PÚBLICO,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,17220,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,530276.85,530276.85,0.00,0.00
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,18000,RECURSOS PROPIOS DE CAPITAL,18200,VENTA Y/O DESINCORPORACIÓN DE TIERRAS Y TERRENOS,18210,VENTA DE TIERRAS Y TERRENOS,18210,VENTA DE TIERRAS Y TERRENOS,"20,000.00",0,20000,"3,796.62","3,796.62"
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23100,DISMINUCIÓN DE DISPONIBILIDADES,23110,DISMINUCIÓN DE CAJA Y BANCOS,23110,DISMINUCIÓN DE CAJA Y BANCOS,0.00,11580374.66,11580374.66,0.00,0.00
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,23000,DISMINUCIÓN DE OTROS ACTIVOS FINANCIEROS,23400,DISM. DE ACT. DIFERIDOS Y ANTICIPOS A CONTRATISTAS,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,23440,DISM. DE ANTICIPOS A CONTRAT. Y PROV. A LGO. PL.,0.00,392412.31,392412.31,0.00,0.00
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24410,DEL SECTOR PRIVADO,24410,DEL SECTOR PRIVADO,0.00,16816993.39,16816993.39,0.00,0.00
2017,12100108,MUNICIPALIDAD DE MIXCO,0100,GUATEMALA,24000,ENDEUDAMIENTO PÚBLICO INTERNO,24400,OBTENCIÓN DE PRESTAMOS INTERNOS A LARGO PLAZO,24430,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,24430,DE ENTIDADES DESCENT. Y AUTONOMAS NO FINAN.,0.00,13961045.57,13961045.57,"4,961,045.57","4,961,045.57"
2017,12100109,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10100,IMPUESTOS DIRECTOS,10140,IMPUESTOS MUNICIPALES,10141,SOBRE LA TENENCIA DE PATRIMONIO,"220,471.00",0,220471,"173,147.89","173,147.89"
2017,12100109,MUNICIPALIDAD DE SAN PEDRO SACATEPEQUEZ,0100,GUATEMALA,10000,INGRESOS TRIBUTARIOS,10200,IMPUESTOS INDIRECTOS,10280,ARBITRIOS MUNICIPALES,10281,SOBRE ESTABLECIMIENTOS COMERCIALES,"8,309.00",0,8309,"15,144.95","15,144.95"
